OID_,Value,Count,DEPTOS,ETA,RICE,SORG,MAIZ,LC2018,CLCROP,RISOMA
,1482,871.000000000000000,7,10,1,2,15,1,No Cultivos,0.001800000000000
,1483,21.000000000000000,8,10,3,0,264,23,Agricultura Tecnificada,0.026700000000000
,1484,4.000000000000000,6,10,4,8,174,23,Agricultura Tecnificada,0.018600000000000
,1485,8.000000000000000,7,100,1,2,15,1,No Cultivos,0.001800000000000
,1486,7.000000000000000,7,100,1,2,15,24,Pastos/Cultivos,0.001800000000000
,1487,118.000000000000000,7,100,5,1,0,1,No Cultivos,0.000600000000000
,1488,22.000000000000000,6,100,40,11,965,20,Caña de Azucar,0.101600000000000
,1489,2.000000000000000,6,100,1,0,7,24,Pastos/Cultivos,0.000800000000000
,1490,18.000000000000000,8,10,29,6,515,17,Palma Africana,0.055000000000000
,1491,1.000000000000000,6,100,0,0,14,24,Pastos/Cultivos,0.001400000000000
,1492,1.000000000000000,8,100,29,6,515,17,Palma Africana,0.055000000000000
,1493,2.000000000000000,6,100,22,4,343,24,Pastos/Cultivos,0.036900000000000
,1494,1.000000000000000,8,100,1,0,181,24,Pastos/Cultivos,0.018200000000000
,1495,131.000000000000000,8,10,1,0,0,24,Pastos/Cultivos,0.000100000000000
,1496,501.000000000000000,7,10,4,8,174,1,No Cultivos,0.018600000000000
,1497,89.000000000000000,8,10,1,0,0,1,No Cultivos,0.000100000000000
,1498,1.000000000000000,8,100,10,1,342,24,Pastos/Cultivos,0.035300000000000
,1499,12.000000000000000,8,10,2,0,189,20,Caña de Azucar,0.019100000000000
,1500,163.000000000000000,7,10,4,8,174,24,Pastos/Cultivos,0.018600000000000
,1501,34.000000000000000,6,10,25,6,172,23,Agricultura Tecnificada,0.020300000000000
,1502,70.000000000000000,6,10,22,4,343,23,Agricultura Tecnificada,0.036900000000000
,1503,1.000000000000000,8,100,10,1,342,20,Caña de Azucar,0.035300000000000
,1504,44.000000000000000,8,10,1,0,0,12,Cafetales,0.000100000000000
,1505,1.000000000000000,7,10,7,3,32,23,Agricultura Tecnificada,0.004200000000000
,1506,128.000000000000000,8,10,3,0,264,20,Caña de Azucar,0.026700000000000
,1507,116.000000000000000,6,10,25,6,172,13,Frutales,0.020300000000000
,1508,2.000000000000000,6,100,25,6,172,24,Pastos/Cultivos,0.020300000000000
,1509,1.000000000000000,6,10,22,4,343,17,Palma Africana,0.036900000000000
,1510,4.000000000000000,8,10,2,0,262,23,Agricultura Tecnificada,0.026400000000000
,1511,6.000000000000000,6,10,27,5,385,23,Agricultura Tecnificada,0.041700000000000
,1512,1238.000000000000000,8,10,2,0,238,1,No Cultivos,0.024000000000000
,1513,3001.000000000000000,8,10,2,0,238,24,Pastos/Cultivos,0.024000000000000
,1514,2047.000000000000000,8,10,2,0,238,12,Cafetales,0.024000000000000
,1515,4487.000000000000000,8,10,0,0,165,1,No Cultivos,0.016500000000000
,1516,3613.000000000000000,8,10,0,0,165,24,Pastos/Cultivos,0.016500000000000
,1517,2981.000000000000000,7,10,0,2,27,24,Pastos/Cultivos,0.002900000000000
,1518,13040.000000000000000,7,10,0,2,27,1,No Cultivos,0.002900000000000
,1519,2681.000000000000000,7,10,0,0,5,1,No Cultivos,0.000500000000000
,1520,3698.000000000000000,8,10,4,0,343,1,No Cultivos,0.034700000000000
,1521,3017.000000000000000,8,10,4,0,343,24,Pastos/Cultivos,0.034700000000000
,1522,1477.000000000000000,8,10,4,0,343,23,Agricultura Tecnificada,0.034700000000000
,1523,2858.000000000000000,8,10,4,0,347,1,No Cultivos,0.035100000000000
,1524,4649.000000000000000,7,10,2,4,236,1,No Cultivos,0.024200000000000
,1525,3499.000000000000000,7,10,2,4,236,24,Pastos/Cultivos,0.024200000000000
,1526,71.000000000000000,7,100,2,4,236,1,No Cultivos,0.024200000000000
,1527,10.000000000000000,8,100,0,0,165,1,No Cultivos,0.016500000000000
,1528,2935.000000000000000,8,10,4,0,347,24,Pastos/Cultivos,0.035100000000000
,1529,3758.000000000000000,8,10,4,0,295,24,Pastos/Cultivos,0.029900000000000
,1530,3601.000000000000000,8,10,4,0,295,1,No Cultivos,0.029900000000000
,1531,757.000000000000000,8,10,4,0,295,20,Caña de Azucar,0.029900000000000
,1532,2924.000000000000000,8,10,2,0,198,24,Pastos/Cultivos,0.020000000000000
,1533,5244.000000000000000,8,10,2,0,198,1,No Cultivos,0.020000000000000
,1534,5085.000000000000000,7,10,8,12,470,1,No Cultivos,0.049000000000000
,1535,3148.000000000000000,7,10,8,12,470,24,Pastos/Cultivos,0.049000000000000
,1536,28.000000000000000,7,100,0,2,27,24,Pastos/Cultivos,0.002900000000000
,1537,10486.000000000000000,8,10,2,0,204,1,No Cultivos,0.020600000000000
,1538,4053.000000000000000,8,10,2,0,204,24,Pastos/Cultivos,0.020600000000000
,1539,28.000000000000000,8,10,2,0,204,20,Caña de Azucar,0.020600000000000
,1540,224.000000000000000,8,10,15,4,356,20,Caña de Azucar,0.037500000000000
,1541,5.000000000000000,8,100,15,4,356,1,No Cultivos,0.037500000000000
,1542,2107.000000000000000,8,10,15,4,356,24,Pastos/Cultivos,0.037500000000000
,1543,1777.000000000000000,8,10,15,4,356,1,No Cultivos,0.037500000000000
,1544,5614.000000000000000,7,10,9,13,505,1,No Cultivos,0.052700000000000
,1545,2527.000000000000000,7,10,9,13,505,24,Pastos/Cultivos,0.052700000000000
,1546,6303.000000000000000,7,10,6,11,414,1,No Cultivos,0.043100000000000
,1547,89.000000000000000,7,100,6,11,414,1,No Cultivos,0.043100000000000
,1548,1840.000000000000000,7,10,6,11,414,24,Pastos/Cultivos,0.043100000000000
,1549,17.000000000000000,7,100,8,12,470,1,No Cultivos,0.049000000000000
,1550,162.000000000000000,8,10,0,0,165,12,Cafetales,0.016500000000000
,1551,25.000000000000000,8,10,2,0,198,23,Agricultura Tecnificada,0.020000000000000
,1552,1.000000000000000,8,100,2,0,204,20,Caña de Azucar,0.020600000000000
,1553,1801.000000000000000,5,10,15,4,356,24,Pastos/Cultivos,0.037500000000000
,1554,2381.000000000000000,5,10,15,4,356,1,No Cultivos,0.037500000000000
,1555,2526.000000000000000,5,10,35,9,507,24,Pastos/Cultivos,0.055100000000000
,1556,5045.000000000000000,5,10,35,9,507,1,No Cultivos,0.055100000000000
,1557,2792.000000000000000,5,10,42,15,979,1,No Cultivos,0.103600000000000
,1558,2800.000000000000000,5,10,42,15,979,24,Pastos/Cultivos,0.103600000000000
,1559,1466.000000000000000,5,10,42,15,979,20,Caña de Azucar,0.103600000000000
,1560,154.000000000000000,7,100,1,4,167,1,No Cultivos,0.017200000000000
,1561,7284.000000000000000,7,10,1,4,167,1,No Cultivos,0.017200000000000
,1562,832.000000000000000,7,10,1,4,167,24,Pastos/Cultivos,0.017200000000000
,1563,5195.000000000000000,7,10,6,10,404,1,No Cultivos,0.042000000000000
,1564,2986.000000000000000,7,10,6,10,404,24,Pastos/Cultivos,0.042000000000000
,1565,112.000000000000000,5,10,34,13,822,1,No Cultivos,0.086900000000000
,1566,44.000000000000000,5,10,34,13,822,24,Pastos/Cultivos,0.086900000000000
,1567,231.000000000000000,5,10,34,13,822,20,Caña de Azucar,0.086900000000000
,1568,8.000000000000000,5,100,34,13,822,20,Caña de Azucar,0.086900000000000
,1569,39.000000000000000,5,10,34,13,822,17,Palma Africana,0.086900000000000
,1570,6.000000000000000,5,100,34,13,822,17,Palma Africana,0.086900000000000
,1571,52.000000000000000,5,100,34,13,822,1,No Cultivos,0.086900000000000
,1572,169.000000000000000,6,100,34,13,822,1,No Cultivos,0.086900000000000
,1573,1886.000000000000000,6,10,34,13,822,20,Caña de Azucar,0.086900000000000
,1574,2034.000000000000000,6,100,34,13,822,20,Caña de Azucar,0.086900000000000
,1575,131.000000000000000,6,100,34,13,822,24,Pastos/Cultivos,0.086900000000000
,1576,716.000000000000000,6,10,34,13,822,17,Palma Africana,0.086900000000000
,1577,1734.000000000000000,6,10,34,13,822,1,No Cultivos,0.086900000000000
,1578,50.000000000000000,6,100,34,13,822,17,Palma Africana,0.086900000000000
,1579,170.000000000000000,6,10,0,0,129,20,Caña de Azucar,0.012900000000000
,1580,6567.000000000000000,6,10,0,0,129,1,No Cultivos,0.012900000000000
,1581,1363.000000000000000,6,10,0,0,129,24,Pastos/Cultivos,0.012900000000000
,1582,3776.000000000000000,6,10,29,10,664,1,No Cultivos,0.070300000000000
,1583,3677.000000000000000,6,10,29,10,664,24,Pastos/Cultivos,0.070300000000000
,1584,68.000000000000000,7,100,1,4,186,24,Pastos/Cultivos,0.019100000000000
,1585,1454.000000000000000,7,10,1,4,186,24,Pastos/Cultivos,0.019100000000000
,1586,6344.000000000000000,7,10,1,4,186,1,No Cultivos,0.019100000000000
,1587,379.000000000000000,7,100,1,4,186,1,No Cultivos,0.019100000000000
,1588,95.000000000000000,7,100,9,13,505,1,No Cultivos,0.052700000000000
,1589,50.000000000000000,8,100,4,0,295,1,No Cultivos,0.029900000000000
,1590,26.000000000000000,8,100,4,0,295,24,Pastos/Cultivos,0.029900000000000
,1591,1.000000000000000,8,100,4,0,295,20,Caña de Azucar,0.029900000000000
,1592,22.000000000000000,8,100,2,0,204,24,Pastos/Cultivos,0.020600000000000
,1593,1.000000000000000,8,100,15,4,356,20,Caña de Azucar,0.037500000000000
,1594,22.000000000000000,5,10,35,9,507,17,Palma Africana,0.055100000000000
,1595,947.000000000000000,6,10,34,13,822,24,Pastos/Cultivos,0.086900000000000
,1596,84.000000000000000,6,10,29,10,664,13,Frutales,0.070300000000000
,1597,397.000000000000000,6,10,29,10,664,23,Agricultura Tecnificada,0.070300000000000
,1598,440.000000000000000,6,10,25,8,607,23,Agricultura Tecnificada,0.064000000000000
,1599,3999.000000000000000,6,10,25,8,607,1,No Cultivos,0.064000000000000
,1600,3614.000000000000000,6,10,25,8,607,24,Pastos/Cultivos,0.064000000000000
,1601,5356.000000000000000,6,10,25,7,406,1,No Cultivos,0.043800000000000
,1602,2490.000000000000000,6,10,25,7,406,24,Pastos/Cultivos,0.043800000000000
,1603,30.000000000000000,6,100,25,7,406,24,Pastos/Cultivos,0.043800000000000
,1604,194.000000000000000,6,10,25,7,406,23,Agricultura Tecnificada,0.043800000000000
,1605,6501.000000000000000,6,10,8,2,213,1,No Cultivos,0.022300000000000
,1606,1710.000000000000000,6,10,8,2,213,24,Pastos/Cultivos,0.022300000000000
,1607,34.000000000000000,6,100,8,2,213,1,No Cultivos,0.022300000000000
,1608,7042.000000000000000,6,10,5,1,42,1,No Cultivos,0.004800000000000
,1609,1216.000000000000000,6,10,5,1,42,24,Pastos/Cultivos,0.004800000000000
,1610,24.000000000000000,6,100,5,1,42,1,No Cultivos,0.004800000000000
,1611,6132.000000000000000,6,10,11,2,291,24,Pastos/Cultivos,0.030400000000000
,1612,10324.000000000000000,6,10,11,2,291,1,No Cultivos,0.030400000000000
,1613,1211.000000000000000,6,10,0,0,25,24,Pastos/Cultivos,0.002500000000000
,1614,5169.000000000000000,6,10,0,0,25,1,No Cultivos,0.002500000000000
,1615,108.000000000000000,6,10,1,4,210,24,Pastos/Cultivos,0.021500000000000
,1616,730.000000000000000,6,10,1,4,210,1,No Cultivos,0.021500000000000
,1617,2349.000000000000000,7,10,1,4,210,24,Pastos/Cultivos,0.021500000000000
,1618,5035.000000000000000,7,10,1,4,210,1,No Cultivos,0.021500000000000
,1619,6881.000000000000000,7,10,0,3,148,1,No Cultivos,0.015100000000000
,1620,1313.000000000000000,7,10,0,3,148,24,Pastos/Cultivos,0.015100000000000
,1621,7207.000000000000000,7,10,0,2,24,1,No Cultivos,0.002600000000000
,1622,900.000000000000000,7,10,0,2,24,24,Pastos/Cultivos,0.002600000000000
,1623,7127.000000000000000,7,10,1,4,234,1,No Cultivos,0.023900000000000
,1624,338.000000000000000,6,10,1,4,234,1,No Cultivos,0.023900000000000
,1625,758.000000000000000,7,10,1,4,234,24,Pastos/Cultivos,0.023900000000000
,1626,9.000000000000000,7,100,1,4,167,24,Pastos/Cultivos,0.017200000000000
,1627,14.000000000000000,7,100,6,11,414,24,Pastos/Cultivos,0.043100000000000
,1628,23.000000000000000,7,100,2,4,236,24,Pastos/Cultivos,0.024200000000000
,1629,418.000000000000000,7,100,0,2,27,1,No Cultivos,0.002900000000000
,1630,79.000000000000000,8,100,2,0,198,1,No Cultivos,0.020000000000000
,1631,24.000000000000000,8,100,2,0,198,24,Pastos/Cultivos,0.020000000000000
,1632,100.000000000000000,8,100,2,0,204,1,No Cultivos,0.020600000000000
,1633,22.000000000000000,6,100,29,10,664,1,No Cultivos,0.070300000000000
,1634,42.000000000000000,6,100,11,2,291,1,No Cultivos,0.030400000000000
,1635,6195.000000000000000,6,10,7,1,44,1,No Cultivos,0.005200000000000
,1636,1674.000000000000000,6,10,7,1,44,24,Pastos/Cultivos,0.005200000000000
,1637,43.000000000000000,6,100,7,1,44,1,No Cultivos,0.005200000000000
,1638,7816.000000000000000,6,10,0,1,68,1,No Cultivos,0.006900000000000
,1639,7885.000000000000000,6,10,1,5,50,1,No Cultivos,0.005600000000000
,1640,286.000000000000000,6,10,1,5,50,24,Pastos/Cultivos,0.005600000000000
,1641,7909.000000000000000,6,10,0,1,72,1,No Cultivos,0.007300000000000
,1642,4878.000000000000000,6,10,0,1,8,1,No Cultivos,0.000900000000000
,1643,176.000000000000000,6,10,0,1,8,24,Pastos/Cultivos,0.000900000000000
,1644,7.000000000000000,6,100,0,0,25,1,No Cultivos,0.002500000000000
,1645,77.000000000000000,7,100,0,2,24,1,No Cultivos,0.002600000000000
,1646,42.000000000000000,7,100,6,10,404,1,No Cultivos,0.042000000000000
,1647,6.000000000000000,8,100,15,4,356,24,Pastos/Cultivos,0.037500000000000
,1648,156.000000000000000,5,100,42,15,979,24,Pastos/Cultivos,0.103600000000000
,1649,3.000000000000000,6,100,5,1,42,24,Pastos/Cultivos,0.004800000000000
,1650,6.000000000000000,6,100,7,1,44,24,Pastos/Cultivos,0.005200000000000
,1651,41.000000000000000,6,100,0,1,68,1,No Cultivos,0.006900000000000
,1652,15.000000000000000,5,100,34,13,822,24,Pastos/Cultivos,0.086900000000000
,1653,37.000000000000000,6,100,0,1,72,1,No Cultivos,0.007300000000000
,1654,38.000000000000000,6,100,0,1,8,1,No Cultivos,0.000900000000000
,1655,36.000000000000000,6,100,29,10,664,24,Pastos/Cultivos,0.070300000000000
,1656,92.000000000000000,6,10,25,7,406,17,Palma Africana,0.043800000000000
,1657,421.000000000000000,6,10,0,1,68,24,Pastos/Cultivos,0.006900000000000
,1658,11.000000000000000,7,100,0,0,5,1,No Cultivos,0.000500000000000
,1659,74.000000000000000,8,10,4,0,347,20,Caña de Azucar,0.035100000000000
,1660,24.000000000000000,7,100,1,4,210,1,No Cultivos,0.021500000000000
,1661,1.000000000000000,7,100,0,2,24,24,Pastos/Cultivos,0.002600000000000
,1662,71.000000000000000,7,100,0,3,148,1,No Cultivos,0.015100000000000
,1663,1.000000000000000,8,100,4,0,347,20,Caña de Azucar,0.035100000000000
,1664,139.000000000000000,6,10,25,8,607,17,Palma Africana,0.064000000000000
,1665,8.000000000000000,6,100,8,2,213,24,Pastos/Cultivos,0.022300000000000
,1666,1.000000000000000,8,100,2,0,238,1,No Cultivos,0.024000000000000
,1667,7.000000000000000,8,100,4,0,343,24,Pastos/Cultivos,0.034700000000000
,1668,40.000000000000000,5,100,35,9,507,1,No Cultivos,0.055100000000000
,1669,172.000000000000000,5,100,42,15,979,1,No Cultivos,0.103600000000000
,1670,82.000000000000000,6,100,42,15,979,1,No Cultivos,0.103600000000000
,1671,9.000000000000000,7,100,1,4,210,24,Pastos/Cultivos,0.021500000000000
,1672,1.000000000000000,6,10,1,4,234,24,Pastos/Cultivos,0.023900000000000
,1673,8.000000000000000,7,100,6,10,404,24,Pastos/Cultivos,0.042000000000000
,1674,25.000000000000000,8,100,4,0,347,24,Pastos/Cultivos,0.035100000000000
,1675,17.000000000000000,6,100,1,5,50,1,No Cultivos,0.005600000000000
,1676,61.000000000000000,6,10,42,15,979,1,No Cultivos,0.103600000000000
,1677,4.000000000000000,6,100,1,4,210,1,No Cultivos,0.021500000000000
,1678,249.000000000000000,6,10,29,10,664,17,Palma Africana,0.070300000000000
,1679,8.000000000000000,7,100,0,3,148,24,Pastos/Cultivos,0.015100000000000
,1680,51.000000000000000,8,100,4,0,347,1,No Cultivos,0.035100000000000
,1681,14.000000000000000,6,100,25,7,406,1,No Cultivos,0.043800000000000
,1682,2.000000000000000,6,100,25,7,406,23,Agricultura Tecnificada,0.043800000000000
,1683,177.000000000000000,5,100,42,15,979,20,Caña de Azucar,0.103600000000000
,1684,2.000000000000000,7,100,1,4,234,24,Pastos/Cultivos,0.023900000000000
,1685,3.000000000000000,7,10,1,4,186,13,Frutales,0.019100000000000
,1686,44.000000000000000,6,100,25,8,607,1,No Cultivos,0.064000000000000
,1687,2.000000000000000,6,100,0,1,68,24,Pastos/Cultivos,0.006900000000000
,1688,34.000000000000000,6,100,25,8,607,24,Pastos/Cultivos,0.064000000000000
,1689,1.000000000000000,7,10,0,3,148,23,Agricultura Tecnificada,0.015100000000000
,1690,2322.000000000000000,8,10,4,0,347,23,Agricultura Tecnificada,0.035100000000000
,1691,118.000000000000000,5,10,42,15,979,17,Palma Africana,0.103600000000000
,1692,9.000000000000000,6,100,11,2,291,24,Pastos/Cultivos,0.030400000000000
,1693,4.000000000000000,5,100,15,4,356,1,No Cultivos,0.037500000000000
,1694,15.000000000000000,5,10,35,9,507,12,Cafetales,0.055100000000000
,1695,90.000000000000000,6,10,42,15,979,24,Pastos/Cultivos,0.103600000000000
,1696,32.000000000000000,6,100,42,15,979,24,Pastos/Cultivos,0.103600000000000
,1697,45.000000000000000,7,100,1,4,234,1,No Cultivos,0.023900000000000
,1698,33.000000000000000,8,10,0,0,1,24,Pastos/Cultivos,0.000100000000000
,1699,16.000000000000000,8,10,0,0,1,12,Cafetales,0.000100000000000
,1700,7.000000000000000,6,100,0,0,129,1,No Cultivos,0.012900000000000
,1701,8.000000000000000,8,10,0,0,1,1,No Cultivos,0.000100000000000
,1702,982.000000000000000,7,10,0,0,5,24,Pastos/Cultivos,0.000500000000000
,1703,6.000000000000000,7,100,8,12,470,24,Pastos/Cultivos,0.049000000000000
,1704,12.000000000000000,6,10,42,15,979,17,Palma Africana,0.103600000000000
,1705,1.000000000000000,7,10,1,4,234,13,Frutales,0.023900000000000
,1706,560.000000000000000,9,10,0,0,1,12,Cafetales,0.000100000000000
,1707,1246.000000000000000,9,10,0,0,1,24,Pastos/Cultivos,0.000100000000000
,1708,504.000000000000000,5,10,35,9,507,20,Caña de Azucar,0.055100000000000
,1709,22.000000000000000,7,100,9,13,505,24,Pastos/Cultivos,0.052700000000000
,1710,2.000000000000000,7,100,0,0,5,24,Pastos/Cultivos,0.000500000000000
,1711,5.000000000000000,5,100,35,9,507,24,Pastos/Cultivos,0.055100000000000
,1712,510.000000000000000,9,10,0,0,1,1,No Cultivos,0.000100000000000
,1713,1.000000000000000,6,100,42,15,979,17,Palma Africana,0.103600000000000
,1714,2722.000000000000000,7,10,0,1,8,1,No Cultivos,0.000900000000000
,1715,1.000000000000000,8,100,2,0,238,12,Cafetales,0.024000000000000
,1716,25.000000000000000,8,100,4,0,347,23,Agricultura Tecnificada,0.035100000000000
,1717,270.000000000000000,6,10,7,1,44,12,Cafetales,0.005200000000000
,1718,18.000000000000000,7,100,0,1,8,1,No Cultivos,0.000900000000000
,1719,584.000000000000000,9,10,2,0,238,12,Cafetales,0.024000000000000
,1720,3.000000000000000,8,100,2,0,238,24,Pastos/Cultivos,0.024000000000000
,1721,164.000000000000000,9,10,2,0,238,24,Pastos/Cultivos,0.024000000000000
,1722,1.000000000000000,5,100,15,4,356,24,Pastos/Cultivos,0.037500000000000
,1723,43.000000000000000,6,10,0,1,72,24,Pastos/Cultivos,0.007300000000000
,1724,354.000000000000000,7,10,0,1,8,24,Pastos/Cultivos,0.000900000000000
,1725,6.000000000000000,8,100,4,0,343,23,Agricultura Tecnificada,0.034700000000000
,1726,1655.000000000000000,7,10,0,0,25,1,No Cultivos,0.002500000000000
,1727,4.000000000000000,8,100,0,0,165,24,Pastos/Cultivos,0.016500000000000
,1728,2.000000000000000,9,100,0,0,1,24,Pastos/Cultivos,0.000100000000000
,1729,13.000000000000000,9,10,2,0,238,1,No Cultivos,0.024000000000000
,1730,31.000000000000000,5,100,35,9,507,20,Caña de Azucar,0.055100000000000
,1731,267.000000000000000,7,10,0,0,25,24,Pastos/Cultivos,0.002500000000000
,1732,4.000000000000000,6,10,42,15,979,20,Caña de Azucar,0.103600000000000
,1733,1.000000000000000,6,100,29,10,664,17,Palma Africana,0.070300000000000
,1734,2.000000000000000,7,100,0,1,8,24,Pastos/Cultivos,0.000900000000000
,1735,332.000000000000000,6,10,42,15,979,23,Agricultura Tecnificada,0.103600000000000
,1736,21.000000000000000,6,100,42,15,979,23,Agricultura Tecnificada,0.103600000000000
,1737,173.000000000000000,6,10,0,0,129,12,Cafetales,0.012900000000000
,1738,3.000000000000000,7,10,0,2,24,12,Cafetales,0.002600000000000
,1739,11.000000000000000,6,10,34,13,822,23,Agricultura Tecnificada,0.086900000000000
